id,id_client,id_product,qtd,total,sale_date,usd_price_vigente,taxa_brl,custo_brl,lucro,margem_pct,ano,mes,ano_mes
3829,2,142,12,9917.0,2023-11-02,169.88,5.0194,10232.35,-315.35,-3.18,2023,11,2023-11
3842,31,17,5,70194.0,2023-03-16,2706.74,5.2892,71582.45,-1388.45,-1.98,2023,3,2023-03
3884,19,7,1,19519.0,2024-03-12,3678.62,4.9813,18324.31,1194.69,6.12,2024,3,2024-03
3892,17,29,15,547655.0,2024-04-07,7689.63,5.052,582720.16,-35065.16,-6.4,2024,4,2024-04
3918,8,20,3,87875.0,2024-12-17,5689.04,6.1685,105278.53,-17403.53,-19.8,2024,12,2024-12
3962,23,107,6,8626.0,2024-10-27,311.59,5.6969,10650.58,-2024.58,-23.47,2024,10,2024-10
3997,19,3,1,8572.8,2024-03-24,1753.77,4.9897,8750.79,-177.99,-2.08,2024,3,2024-03
4011,6,89,1,74744.1,2024-11-06,14122.53,5.7648,81413.56,-6669.46,-8.92,2024,11,2024-11
4016,47,40,7,99288.0,2023-08-30,2970.73,4.8653,101174.45,-1886.45,-1.9,2023,8,2023-08
4027,24,28,9,121910.65,2024-12-31,2776.74,6.1923,154749.66,-32839.01,-26.94,2024,12,2024-12
4034,5,86,8,710775.75,2023-01-02,17824.79,5.3436,761988.38,-51212.63,-7.21,2023,1,2023-01
4059,49,30,1,32248.0,2023-06-21,5636.75,4.7795,26940.85,5307.15,16.46,2023,6,2023-06
4061,19,48,5,69997.9,2023-01-26,2836.04,5.0951,72249.54,-2251.64,-3.22,2023,1,2023-01
4073,28,33,2,13432.0,2024-10-02,1325.97,5.4305,14401.36,-969.36,-7.22,2024,10,2024-10
4089,16,88,10,459196.75,2024-12-02,9896.1,6.0634,600040.13,-140843.38,-30.67,2024,12,2024-12
4099,9,98,5,396806.0,2023-02-18,15262.93,5.2012,396927.76,-121.76,-0.03,2023,2,2023-02
4119,3,103,10,17892.0,2023-08-22,341.7,4.9431,16890.57,1001.43,5.6,2023,8,2023-08
4126,36,85,1,36650.05,2023-10-24,7499.89,5.0065,37548.2,-898.15,-2.45,2023,10,2023-10
4138,19,108,15,50183.0,2023-06-12,653.47,4.8832,47865.37,2317.63,4.62,2023,6,2023-06
4140,23,75,3,98305.0,2024-11-29,5924.6,6.0535,107593.7,-9288.7,-9.45,2024,11,2024-11
4162,11,92,6,533125.0,2024-10-18,16239.74,5.6672,552203.13,-19078.13,-3.58,2024,10,2024-10
4163,22,110,14,33190.15,2023-05-09,476.03,5.0007,33326.77,-136.62,-0.41,2023,5,2023-05
4184,44,125,5,16159.5,2023-04-08,646.27,5.0683,16377.45,-217.95,-1.35,2023,4,2023-04
4194,38,72,11,1041495.45,2023-02-13,30675.48,5.1834,1749036.11,-707540.66,-67.94,2023,2,2023-02
4198,4,90,5,395487.0,2023-06-12,14083.78,4.8832,343869.57,51617.43,13.05,2023,6,2023-06
4259,2,150,9,14811.0,2024-02-07,332.26,4.9608,14834.48,-23.48,-0.16,2024,2,2024-02
4262,18,31,15,118034.65,2023-03-11,2418.07,5.1822,187963.84,-69929.19,-59.24,2023,3,2023-03
4279,41,129,15,46543.35,2024-06-20,661.98,5.4254,53872.59,-7329.24,-15.75,2024,6,2024-06
4310,28,9,12,476466.0,2023-06-19,7933.96,4.7803,455120.51,21345.49,4.48,2023,6,2023-06
4314,25,119,11,35814.0,2023-04-20,625.1,5.0497,34722.24,1091.76,3.05,2023,4,2023-04
4317,34,96,8,564967.0,2024-11-29,14776.4,6.0535,715591.5,-150624.5,-26.66,2024,11,2024-11
4318,18,52,5,65094.0,2024-12-24,2426.66,6.1541,74669.54,-9575.54,-14.71,2024,12,2024-12
4344,45,109,2,1245.0,2023-11-21,169.23,4.8806,1651.89,-406.89,-32.68,2023,11,2023-11
4348,8,1,2,62932.75,2023-09-14,6360.91,4.8751,62020.14,912.61,1.45,2023,9,2023-09
4366,5,14,13,465544.0,2023-11-25,6767.66,4.8927,430457.69,35086.31,7.54,2023,11,2023-11
4376,38,72,3,284044.3,2024-07-15,30675.48,5.4563,502123.86,-218079.56,-76.78,2024,7,2024-07
4382,26,127,8,12395.0,2024-12-22,296.24,6.078,14404.37,-2009.37,-16.21,2024,12,2024-12
4386,32,88,6,275518.05,2024-12-17,9896.1,6.1685,366264.56,-90746.51,-32.94,2024,12,2024-12
4400,10,103,10,16997.4,2024-11-14,326.91,5.7885,18923.19,-1925.79,-11.33,2024,11,2024-11
4451,45,41,14,148400.0,2024-07-14,2005.71,5.4529,153117.1,-4717.1,-3.18,2024,7,2024-07
4487,13,16,9,270054.0,2024-12-10,5491.48,6.0529,299154.41,-29100.41,-10.78,2024,12,2024-12
4510,6,142,8,6611.0,2023-09-09,169.88,4.9835,6772.78,-161.78,-2.45,2023,9,2023-09
4512,24,60,5,516567.25,2024-02-02,22370.78,4.9471,553352.43,-36785.18,-7.12,2024,2,2024-02
4519,15,67,11,943680.0,2024-12-19,16720.73,6.1841,1137429.33,-193749.33,-20.53,2024,12,2024-12
4520,17,102,15,11856.0,2023-12-08,199.93,4.9158,14742.24,-2886.24,-24.34,2023,12,2023-12
4524,7,1,2,62932.75,2024-06-07,6633.66,5.2802,70054.1,-7121.35,-11.32,2024,6,2024-06
4564,41,81,11,1343633.0,2023-03-08,23345.09,5.1387,1319597.55,24035.45,1.79,2023,3,2023-03
4599,24,147,9,25907.45,2023-06-17,592.19,4.8286,25735.04,172.41,0.67,2023,6,2023-06
4623,13,52,13,178153.0,2023-09-04,2634.69,4.9176,168432.57,9720.43,5.46,2023,9,2023-09
4639,6,33,2,13432.0,2024-08-20,1325.97,5.4547,14465.54,-1033.54,-7.69,2024,8,2024-08
4662,25,20,12,351500.95,2023-07-27,5689.04,4.7202,322240.88,29260.07,8.32,2023,7,2023-07
4685,29,149,9,9949.35,2023-10-22,225.94,5.0528,10274.67,-325.32,-3.27,2023,10,2023-10
4719,9,100,4,418401.0,2024-08-11,19807.28,5.5115,436671.29,-18270.29,-4.37,2024,8,2024-08
4725,42,61,2,56037.0,2023-03-04,5396.92,5.2037,56167.91,-130.91,-0.23,2023,3,2023-03
4727,25,3,7,60010.55,2023-11-10,1753.77,4.9219,60423.16,-412.61,-0.69,2023,11,2023-11
4752,24,52,5,68520.0,2023-12-09,2634.69,4.9158,64758.05,3761.95,5.49,2023,12,2023-12
4763,10,144,9,19927.0,2024-01-22,422.52,4.949,18819.46,1107.54,5.56,2024,1,2024-01
4776,26,119,2,6186.4,2024-02-22,669.88,4.9419,6620.96,-434.56,-7.02,2024,2,2024-02
4785,2,49,11,145907.0,2024-01-11,2627.0,4.8794,141000.02,4906.98,3.36,2024,1,2024-01
4795,26,116,3,7727.0,2024-03-06,502.24,4.9398,7442.9,284.1,3.68,2024,3,2024-03
4801,28,64,9,1003550.0,2024-02-21,21352.22,4.9303,947455.65,56094.35,5.59,2024,2,2024-02
4807,3,108,9,30110.0,2024-08-08,688.83,5.6172,34823.66,-4713.66,-15.65,2024,8,2024-08
4861,38,105,2,588.05,2023-12-05,62.64,4.9522,620.41,-32.36,-5.5,2023,12,2023-12
4885,3,87,13,869179.0,2024-06-24,13597.7,5.4,954558.54,-85379.54,-9.82,2024,6,2024-06
4895,23,98,13,1031695.0,2023-03-08,15262.93,5.1387,1019611.04,12083.96,1.17,2023,3,2023-03
4995,47,108,15,47673.85,2023-10-07,653.47,5.1918,50890.28,-3216.43,-6.75,2023,10,2023-10
5032,48,88,9,435028.0,2024-09-04,9896.1,5.6359,501960.87,-66932.87,-15.39,2024,9,2024-09
5036,36,119,2,6186.4,2023-04-12,625.1,4.9496,6187.99,-1.59,-0.03,2023,4,2023-04
5087,20,21,12,104815.0,2024-08-21,1584.96,5.4707,104050.09,764.91,0.73,2024,8,2024-08
5089,30,82,2,98104.6,2023-02-28,9770.29,5.2078,101763.43,-3658.83,-3.73,2023,2,2023-02
5099,15,129,8,24823.5,2023-09-01,598.62,4.9318,23618.19,1205.31,4.86,2023,9,2023-09
5115,18,140,12,37615.0,2023-06-13,586.81,4.8533,34175.58,3439.42,9.14,2023,6,2023-06
5156,7,80,8,1033791.0,2024-05-22,24177.04,5.1502,996132.73,37658.27,3.64,2024,5,2024-05
5175,36,113,2,8350.5,2024-12-02,777.57,6.0634,9429.44,-1078.94,-12.92,2024,12,2024-12
5180,42,113,4,17580.0,2023-07-25,815.5,4.7496,15493.2,2086.8,11.87,2023,7,2023-07
5184,2,56,7,300921.0,2024-02-10,8087.59,4.9717,281463.5,19457.5,6.47,2024,2,2024-02
5194,9,127,15,23240.0,2024-01-09,296.24,4.8937,21745.65,1494.35,6.43,2024,1,2024-01
5207,4,20,1,30833.0,2024-06-14,5689.04,5.363,30510.32,322.68,1.05,2024,6,2024-06
5222,23,93,8,763625.2,2024-03-23,19409.47,4.9897,774779.46,-11154.26,-1.46,2024,3,2024-03
5232,34,17,3,42116.0,2023-08-29,2833.14,4.8706,41397.28,718.72,1.71,2023,8,2023-08
5237,41,45,5,47043.05,2024-07-04,1881.33,5.4839,51585.13,-4542.08,-9.66,2024,7,2024-07
5251,12,2,5,66491.45,2023-05-18,2577.22,4.9647,63975.62,2515.83,3.78,2023,5,2023-05
5266,26,66,3,35829.25,2024-02-11,2360.29,4.9717,35203.96,625.29,1.75,2024,2,2024-02
5300,33,55,4,439949.0,2024-03-18,22138.68,5.0124,443871.68,-3922.68,-0.89,2024,3,2024-03
5303,6,106,2,8770.0,2023-09-17,918.37,4.8689,8942.9,-172.9,-1.97,2023,9,2023-09
5315,23,135,6,9373.65,2023-08-04,328.1,4.8609,9569.17,-195.52,-2.09,2023,8,2023-08
5316,29,96,3,201269.85,2024-04-16,14776.4,5.2635,233326.74,-32056.89,-15.93,2024,4,2024-04
5318,34,5,1,23669.0,2024-01-31,4752.24,4.9535,23540.22,128.78,0.54,2024,1,2024-01
5322,36,58,11,1197070.0,2023-05-21,20157.55,4.9858,1105516.64,91553.36,7.65,2023,5,2023-05
5331,17,79,14,926056.0,2023-09-16,11724.63,4.8689,799204.71,126851.29,13.7,2023,9,2023-09
5337,19,12,15,40893.0,2023-07-21,527.97,4.7732,37801.6,3091.4,7.56,2023,7,2023-07
5394,17,103,3,5099.6,2024-07-19,325.52,5.5543,5424.11,-324.51,-6.36,2024,7,2024-07
5399,37,138,13,51661.0,2023-11-05,836.88,4.891,53211.34,-1550.34,-3.0,2023,11,2023-11
5407,42,10,7,224231.0,2023-12-28,6547.91,4.8413,221902.78,2328.22,1.04,2023,12,2023-12
5443,21,116,2,5151.0,2024-12-11,502.24,6.032,6059.02,-908.02,-17.63,2024,12,2024-12
5456,31,69,8,344014.0,2023-03-17,8542.02,5.2679,359988.06,-15974.06,-4.64,2023,3,2023-03
5483,18,67,9,733495.95,2024-02-20,16720.73,4.9408,743524.05,-10028.1,-1.37,2024,2,2024-02
5502,3,13,14,103036.05,2024-05-01,1356.5,5.1718,98217.65,4818.4,4.68,2024,5,2024-05
5504,23,140,9,26800.45,2023-05-05,586.81,4.9696,26245.9,554.55,2.07,2023,5,2023-05
5514,45,33,5,31900.05,2023-04-04,1268.8,5.0762,32203.41,-303.36,-0.95,2023,4,2023-04
5526,33,28,3,42776.0,2023-12-22,2921.84,4.8619,42617.08,158.92,0.37,2023,12,2023-12
5540,45,11,12,434783.0,2023-02-25,6733.8,5.1791,418500.28,16282.72,3.75,2023,2,2023-02
5552,32,148,13,59101.4,2023-06-20,919.03,4.793,57263.84,1837.56,3.11,2023,6,2023-06
5554,5,49,15,198964.0,2023-09-06,2627.0,4.9762,196087.16,2876.84,1.45,2023,9,2023-09
5590,31,48,10,139995.8,2024-08-04,2940.57,5.7366,168688.74,-28692.94,-20.5,2024,8,2024-08
5612,38,68,11,735868.0,2024-11-17,13317.89,5.7885,847996.67,-112128.67,-15.24,2024,11,2024-11
5619,6,74,6,519351.0,2024-06-09,17160.36,5.2802,543660.8,-24309.8,-4.68,2024,6,2024-06
5633,44,73,6,858960.0,2024-01-20,27541.35,4.9223,813400.72,45559.28,5.3,2024,1,2024-01
5677,14,2,15,199473.4,2023-06-06,2829.74,4.9292,209225.32,-9751.92,-4.89,2023,6,2023-06
5723,18,63,6,839746.0,2023-03-22,27618.14,5.2648,872423.9,-32677.9,-3.89,2023,3,2023-03
5737,29,126,2,5086.3,2024-11-05,467.05,5.7846,5403.39,-317.09,-6.23,2024,11,2024-11
5767,15,145,10,43499.0,2024-04-24,875.03,5.1592,45144.55,-1645.55,-3.78,2024,4,2024-04
5807,7,53,10,536750.0,2023-08-19,11332.93,4.9724,563518.61,-26768.61,-4.99,2023,8,2023-08
5828,15,146,12,5654.4,2024-05-01,99.02,5.1718,6145.34,-490.94,-8.68,2024,5,2024-05
5876,7,40,2,28368.0,2024-01-15,2970.73,4.8765,28973.53,-605.53,-2.13,2024,1,2024-01
5887,31,68,7,444866.0,2024-08-24,13317.89,5.5263,515190.59,-70324.59,-15.81,2024,8,2024-08
5895,18,132,5,7815.0,2023-08-02,276.61,4.8083,6650.12,1164.88,14.91,2023,8,2023-08
5902,43,116,2,4893.45,2023-05-19,502.24,4.9858,5008.14,-114.69,-2.34,2023,5,2023-05
5903,36,67,12,1029469.0,2023-12-13,16720.73,4.958,994816.55,34652.45,3.37,2023,12,2023-12
5908,43,140,13,38712.5,2023-11-22,586.81,4.8968,37355.39,1357.11,3.51,2023,11,2023-11
5941,35,48,6,83997.1,2024-03-04,3020.3,4.9475,89657.61,-5660.51,-6.74,2024,3,2024-03
5947,40,56,12,515865.0,2023-02-03,8087.59,5.103,495251.66,20613.34,4.0,2023,2,2023-02
5951,7,50,14,149970.8,2024-08-15,2378.45,5.4651,181978.54,-32007.74,-21.34,2024,8,2024-08
5957,2,129,4,13065.0,2024-06-22,661.98,5.4416,14408.92,-1343.92,-10.29,2024,6,2024-06
5992,42,36,3,67804.0,2023-04-11,4221.25,5.0128,63480.85,4323.15,6.38,2023,4,2023-04
6006,45,4,6,19276.45,2024-02-10,692.14,4.9717,20646.67,-1370.22,-7.11,2024,2,2024-02
6009,36,89,9,708102.0,2024-05-05,14832.32,5.0668,676371.59,31730.41,4.48,2024,5,2024-05
6029,34,104,10,37130.0,2024-03-31,742.54,4.9962,37098.78,31.22,0.08,2024,3,2024-03
6049,15,43,10,333420.55,2024-10-27,6219.32,5.6969,354308.44,-20887.89,-6.26,2024,10,2024-10
6099,10,59,5,435831.0,2024-03-15,17522.59,4.9937,437512.79,-1681.79,-0.39,2024,3,2024-03
6101,9,49,10,126009.9,2024-01-05,2627.0,4.8899,128457.67,-2447.77,-1.94,2024,1,2024-01
6108,34,13,14,103036.05,2024-05-31,1356.5,5.2416,99543.23,3492.82,3.39,2024,5,2024-05
6118,23,97,5,676675.0,2024-10-06,25607.88,5.4686,700196.26,-23521.26,-3.48,2024,10,2024-10
6122,26,22,5,187400.8,2023-10-15,7630.67,5.0625,193151.33,-5750.53,-3.07,2023,10,2023-10
6126,43,54,9,1039122.35,2023-08-24,23191.9,4.8748,1017502.87,21619.48,2.08,2023,8,2023-08
6147,23,72,6,568088.6,2023-09-21,30675.48,4.9229,906073.92,-337985.32,-59.5,2023,9,2023-09
6171,23,150,1,1646.0,2023-05-06,321.31,4.9696,1596.78,49.22,2.99,2023,5,2023-05
6183,10,69,9,407385.0,2024-10-04,8620.92,5.4686,424299.27,-16914.27,-4.15,2024,10,2024-10
6203,43,130,2,7873.6,2023-06-11,749.89,4.8922,7337.22,536.38,6.81,2023,6,2023-06
6208,34,21,1,8735.0,2024-04-19,1674.22,5.2269,8750.98,-15.98,-0.18,2024,4,2024-04
6255,14,144,10,22141.0,2024-04-03,444.87,5.0724,22565.59,-424.59,-1.92,2024,4,2024-04
6267,31,113,12,52740.0,2023-02-02,815.5,4.9901,48833.12,3906.88,7.41,2023,2,2023-02
6287,5,89,6,448464.6,2023-05-27,14832.32,5.0114,445984.13,2480.47,0.55,2023,5,2023-05
6298,35,65,5,127788.0,2024-08-07,4996.52,5.6093,140134.9,-12346.9,-9.66,2024,8,2024-08
6355,6,132,9,13363.65,2024-07-18,314.46,5.5426,15686.33,-2322.68,-17.38,2024,7,2024-07
6357,13,122,3,3768.65,2023-07-22,270.21,4.7732,3869.3,-100.65,-2.67,2023,7,2023-07
6383,25,94,10,407508.0,2023-08-25,8022.13,4.8772,391255.32,16252.68,3.99,2023,8,2023-08
6398,37,15,11,291552.15,2024-03-23,5267.98,4.9897,289142.04,2410.11,0.83,2024,3,2024-03
6404,19,22,9,337322.2,2024-10-11,7630.67,5.6263,386391.95,-49069.75,-14.55,2024,10,2024-10
6408,6,86,14,1309324.0,2023-09-17,17824.79,4.8689,1215019.68,94304.32,7.2,2023,9,2023-09
6430,40,86,14,1243857.8,2024-10-16,17824.79,5.6749,1416154.61,-172296.81,-13.85,2024,10,2024-10
6436,37,107,6,9080.0,2023-10-03,295.48,5.11,9059.42,20.58,0.23,2023,10,2023-10
6471,46,91,12,1618632.0,2023-09-06,26303.31,4.9762,1570686.37,47945.63,2.96,2023,9,2023-09
6514,1,41,12,127200.0,2024-04-05,2005.71,5.052,121594.16,5605.84,4.41,2024,4,2024-04
6530,7,70,11,377910.0,2024-08-30,6083.51,5.6562,378505.04,-595.04,-0.16,2024,8,2024-08
6540,24,134,4,18870.0,2023-10-17,948.15,5.0384,19108.64,-238.64,-1.26,2023,10,2023-10
6578,48,116,6,14680.35,2024-03-01,502.24,4.9596,14945.46,-265.11,-1.81,2024,3,2024-03
6585,14,31,13,107680.0,2024-09-17,1482.91,5.501,106047.34,1632.66,1.52,2024,9,2024-09
6608,23,33,7,47010.0,2024-07-30,1325.97,5.6532,52471.82,-5461.82,-11.62,2024,7,2024-07
6612,37,62,10,1022220.0,2023-06-18,20000.78,4.8286,965757.66,56462.34,5.52,2023,6,2023-06
6618,22,8,9,42614.15,2024-08-31,947.05,5.6562,48210.34,-5596.19,-13.13,2024,8,2024-08
6620,2,55,13,1429834.0,2023-09-04,23326.09,4.9176,1491208.94,-61374.94,-4.29,2023,9,2023-09
6628,30,18,4,100975.5,2023-03-09,4834.43,5.1353,99304.99,1670.51,1.65,2023,3,2023-03
6637,37,72,3,298994.0,2024-11-09,30675.48,5.7648,530514.02,-231520.02,-77.43,2024,11,2024-11
6644,17,101,1,463.0,2023-12-28,96.64,4.8413,467.86,-4.86,-1.05,2023,12,2023-12
6681,17,135,11,18090.0,2023-10-21,328.1,5.0528,18236.06,-146.06,-0.81,2023,10,2023-10
6686,38,34,4,19670.0,2023-11-18,1022.84,4.8849,19985.88,-315.88,-1.61,2023,11,2023-11
6687,13,74,13,1068997.95,2023-08-15,17160.36,4.9812,1111229.41,-42231.46,-3.95,2023,8,2023-08
6695,38,2,4,53193.35,2024-09-08,2829.74,5.5702,63048.87,-9855.52,-18.53,2024,9,2024-09
6718,23,95,3,209424.0,2023-07-01,12945.63,4.8192,187162.74,22261.26,10.63,2023,7,2023-07
6740,46,147,4,11514.0,2023-01-08,592.19,5.2855,12520.08,-1006.08,-8.74,2023,1,2023-01
6750,2,116,7,17127.55,2024-06-09,502.24,5.2802,18563.49,-1435.94,-8.38,2024,6,2024-06
6759,27,31,8,66265.0,2024-03-08,1686.13,4.9751,67109.32,-844.32,-1.27,2024,3,2024-03
6778,17,48,6,83997.1,2024-10-12,2605.99,5.6263,87972.49,-3975.39,-4.73,2024,10,2024-10
6810,3,34,13,63928.0,2023-12-08,1022.84,4.9158,65365.0,-1437.0,-2.25,2023,12,2023-12
6816,42,100,4,418401.0,2023-08-15,19807.28,4.9812,394656.09,23744.91,5.68,2023,8,2023-08
6834,42,100,12,1255203.0,2024-06-19,19807.28,5.4647,1298890.12,-43687.12,-3.48,2024,6,2024-06
6848,12,23,10,106196.7,2023-01-30,2108.74,5.0959,107459.28,-1262.58,-1.19,2023,1,2023-01
6860,11,49,2,25201.6,2023-10-09,2627.0,5.1666,27145.32,-1943.72,-7.71,2023,10,2023-10
6892,48,26,2,32837.7,2024-08-12,3378.85,5.4911,37107.21,-4269.51,-13.0,2024,8,2024-08
6893,43,55,7,769910.0,2023-03-09,23326.09,5.1353,838505.29,-68595.29,-8.91,2023,3,2023-03
6912,11,92,8,710833.0,2024-02-05,16745.97,5.0053,670548.83,40284.17,5.67,2024,2,2024-02
6924,31,1,3,99368.0,2023-05-26,6360.91,5.0114,95631.19,3736.81,3.76,2023,5,2023-05
6932,44,149,2,2327.0,2023-08-31,225.94,4.9219,2224.11,102.89,4.42,2023,8,2023-08
6947,19,1,7,220265.1,2023-01-12,6538.2,5.14,235244.44,-14979.34,-6.8,2023,1,2023-01
6957,9,5,11,247341.05,2024-10-25,4327.37,5.6969,271178.54,-23837.49,-9.64,2024,10,2024-10
6963,17,85,8,293198.5,2024-12-08,7885.27,6.0293,380341.27,-87142.77,-29.72,2024,12,2024-12
6965,3,11,15,543479.0,2023-08-04,7246.24,4.8609,528348.72,15130.28,2.78,2023,8,2023-08
6968,44,118,1,4099.25,2023-03-31,797.41,5.0804,4051.16,48.09,1.17,2023,3,2023-03
6983,37,66,5,62858.0,2023-09-02,2360.29,4.9318,58202.39,4655.61,7.41,2023,9,2023-09
7005,2,71,4,494661.2,2024-01-21,27484.92,4.9223,541156.09,-46494.89,-9.4,2024,1,2024-01
7009,39,46,12,59805.0,2023-11-23,1000.64,4.8931,58754.78,1050.22,1.76,2023,11,2023-11
7020,37,98,5,396806.0,2023-04-12,15262.93,4.9496,377726.99,19079.01,4.81,2023,4,2023-04
7045,10,130,7,27558.55,2024-03-31,826.87,4.9962,28918.46,-1359.91,-4.93,2024,3,2024-03
7093,6,72,14,1395305.0,2023-10-02,30675.48,5.0679,2176443.71,-781138.71,-55.98,2023,10,2023-10
7107,45,24,15,331058.85,2023-09-12,4129.65,4.9505,306657.48,24401.37,7.37,2023,9,2023-09
7146,41,63,5,699788.0,2024-02-07,27618.14,4.9608,685040.34,14747.66,2.11,2024,2,2024-02
7169,33,48,7,103154.0,2024-02-19,3020.3,4.9585,104833.1,-1679.1,-1.63,2024,2,2024-02
7172,48,68,14,936559.0,2024-11-04,13317.89,5.7898,1079510.87,-142951.87,-15.26,2024,11,2024-11
7174,11,15,8,212038.1,2024-01-15,5267.98,4.8765,205514.44,6523.66,3.08,2024,1,2024-01
7184,32,64,1,111506.0,2024-02-02,21352.22,4.9471,105631.57,5874.43,5.27,2024,2,2024-02
7185,48,125,11,37423.0,2024-08-17,646.27,5.4632,38837.72,-1414.72,-3.78,2024,8,2024-08
7212,3,118,13,56096.0,2023-05-31,797.41,5.0959,52825.78,3270.22,5.83,2023,5,2023-05
7238,1,144,10,22141.0,2024-09-09,444.87,5.6097,24955.87,-2814.87,-12.71,2024,9,2024-09
7240,33,124,6,21489.0,2023-10-24,725.63,5.0065,21797.2,-308.2,-1.43,2023,10,2023-10
7253,46,64,14,1561078.0,2024-11-16,21352.22,5.7885,1730362.56,-169284.56,-10.84,2024,11,2024-11
7288,47,43,7,245678.0,2024-09-25,6219.32,5.4736,238294.49,7383.51,3.01,2024,9,2024-09
7295,47,66,12,143317.0,2023-05-20,2360.29,4.9858,141215.21,2101.79,1.47,2023,5,2023-05
7302,30,75,13,404689.55,2024-05-02,6193.58,5.1184,412115.86,-7426.31,-1.84,2024,5,2024-05
7340,8,30,10,306355.05,2024-06-06,6558.44,5.2681,345505.18,-39150.13,-12.78,2024,6,2024-06
7346,34,124,11,41469.0,2024-10-13,665.23,5.6263,41170.62,298.38,0.72,2024,10,2024-10
7352,40,88,7,338355.0,2023-05-08,9351.41,4.9696,325309.37,13045.63,3.86,2023,5,2023-05
7371,32,96,5,353104.0,2023-06-30,14776.4,4.8192,356052.13,-2948.13,-0.83,2023,6,2023-06
7400,48,66,6,75430.0,2024-02-08,2360.29,4.9804,70531.13,4898.87,6.49,2024,2,2024-02
7421,44,143,12,53237.0,2024-07-24,896.83,5.6346,60639.34,-7402.34,-13.9,2024,7,2024-07
7447,14,134,3,13445.35,2024-06-01,948.15,5.2416,14909.47,-1464.12,-10.89,2024,6,2024-06
7448,48,103,15,26838.0,2023-04-19,341.7,5.0467,25866.86,971.14,3.62,2023,4,2023-04
7457,1,146,9,4240.8,2023-04-27,99.02,5.015,4469.27,-228.47,-5.39,2023,4,2023-04
7469,32,117,3,11693.55,2023-03-05,823.4,5.2037,12854.18,-1160.63,-9.93,2023,3,2023-03
7474,16,82,13,671243.0,2024-11-21,9770.29,5.8173,738877.2,-67634.2,-10.08,2024,11,2024-11
7509,41,14,5,170102.25,2024-10-02,6832.87,5.4305,185529.5,-15427.25,-9.07,2024,10,2024-10
7511,2,134,14,62744.65,2024-09-22,948.15,5.4775,72708.88,-9964.23,-15.88,2024,9,2024-09
7528,15,120,6,18747.0,2024-04-04,635.45,5.0237,19153.86,-406.86,-2.17,2024,4,2024-04
7575,20,67,3,257367.0,2024-06-10,16720.73,5.3666,269200.41,-11833.41,-4.6,2024,6,2024-06
7597,37,132,12,18756.0,2024-02-04,276.61,4.9471,16421.01,2334.99,12.45,2024,2,2024-02
7672,33,89,9,672696.9,2023-05-09,14832.32,5.0007,667547.84,5149.06,0.77,2023,5,2023-05
7694,46,78,4,487046.0,2024-08-15,24425.59,5.4651,533953.17,-46907.17,-9.63,2024,8,2024-08
7695,26,55,6,659923.0,2023-12-03,23326.09,4.9191,688460.22,-28537.22,-4.32,2023,12,2023-12
7705,9,94,2,77426.9,2024-10-02,8022.13,5.4305,87128.35,-9701.45,-12.53,2024,10,2024-10
7752,41,29,1,36510.0,2023-08-03,7689.63,4.8797,37523.09,-1013.09,-2.77,2023,8,2023-08
7759,10,145,1,4132.5,2023-05-24,820.56,4.9474,4059.64,72.86,1.76,2023,5,2023-05
7779,29,80,1,129224.0,2023-03-10,24177.04,5.1822,125290.26,3933.74,3.04,2023,3,2023-03
7786,16,87,9,601739.0,2024-03-30,13597.7,4.9962,611431.46,-9692.46,-1.61,2024,3,2024-03
7808,13,90,10,790973.0,2023-05-06,14083.78,4.9696,699907.53,91065.47,11.51,2023,5,2023-05
7812,27,91,5,640708.5,2024-11-20,27671.77,5.7743,798925.51,-158217.01,-24.69,2024,11,2024-11
7829,43,20,5,154167.0,2023-05-25,5689.04,4.999,142197.55,11969.45,7.76,2023,5,2023-05
7841,23,76,10,1407882.9,2023-06-06,27945.06,4.9292,1377467.9,30415.0,2.16,2023,6,2023-06
7857,44,78,14,1704662.0,2023-08-02,25349.04,4.8083,1706401.05,-1739.05,-0.1,2023,8,2023-08
7858,15,139,7,9974.0,2024-04-09,246.89,5.008,8654.98,1319.02,13.22,2024,4,2024-04
7861,5,76,13,1830248.15,2023-04-21,27945.06,5.0497,1834484.2,-4236.05,-0.23,2023,4,2023-04
7866,47,11,14,507247.0,2023-04-15,6839.44,4.9455,473542.31,33704.69,6.64,2023,4,2023-04
7867,38,17,10,140388.0,2023-05-13,2706.74,4.9234,133263.64,7124.36,5.07,2023,5,2023-05
7880,27,78,9,1095854.0,2024-03-08,25349.04,4.9751,1135026.08,-39172.08,-3.57,2024,3,2024-03
7928,23,40,12,170208.0,2024-01-07,2970.73,4.8899,174318.87,-4110.87,-2.42,2024,1,2024-01
7942,37,56,5,204196.8,2023-05-16,8087.59,4.9122,198639.3,5557.5,2.72,2023,5,2023-05
7945,32,76,13,1830248.15,2023-07-01,27945.06,4.8192,1750746.83,79501.32,4.34,2023,7,2023-07
7946,24,132,4,5939.4,2023-04-15,276.61,4.9455,5471.9,467.5,7.87,2023,4,2023-04
7963,43,82,13,671243.0,2023-02-18,9770.29,5.2012,660624.02,10618.98,1.58,2023,2,2023-02
7968,19,26,11,180609.25,2024-04-21,3412.88,5.2269,196226.61,-15617.36,-8.65,2024,4,2024-04
7974,12,110,14,34937.0,2024-06-05,476.03,5.2841,35215.46,-278.46,-0.8,2024,6,2024-06
